D21_27_No focal subject.cd.res,1,1,1,1,7,1,1,1,3,1,6,4,1,4,23,1,1,1,1,1,22,1,1,4,900002,900002,900002,353722,861207,900002,900002,900002,59683,900002,38795,840319,900002,38664,588960,900002,900002,900002,900002,900002,311042,900002,900002,38664,900002,900002,900002,353722,123029.57,900002,900002,900002,19894.33,900002,6465.83,210079.75,900002,9666,25606.96,900002,900002,900002,900002,900002,14138.27,900002,900002,9666,0,0,0,0,142060.88,0,0,0,4638.79,0,3597.63,132095.38,0,19332,24032.17,0,0,0,0,0,13933.05,0,0,19332,1,1,1,0.393,0.9569,1,1,1,0.0663,1,0.0431,0.9337,1,0.043,0.6544,1,1,1,1,1,0.3456,1,1,0.043,0,0,0,1,6,0,0,0,4,0,7,3,0,4,22,0,0,0,0,0,23,0,0,4,0,0,0,546280,38795,0,0,0,840319,0,861207,59683,0,861338,311042,0,0,0,0,0,588960,0,0,861338,0,0,0,546280,6465.83,0,0,0,210079.75,0,123029.57,19894.33,0,215334.5,14138.27,0,0,0,0,0,25606.96,0,0,215334.5,0,0,0,0,3597.63,0,0,0,132095.38,0,142060.88,4638.79,0,288294.86,13933.05,0,0,0,0,0,24032.17,0,0,288294.86,0,0,0,0.607,0.0431,0,0,0,0.9337,0,0.9569,0.0663,0,0.957,0.3456,0,0,0,0,0,0.6544,0,0,0.957
D21_29_No focal subject.cd.res,1,1,1,1,16,1,1,1,1,1,15,1,1,1,6,1,1,1,4,1,6,5,1,1,900002,900002,900002,900002,696227,478350,900002,900002,900002,900002,203775,900002,900002,478345,839739,900002,900002,900002,66366,483857,60263,833636,900002,478345,900002,900002,900002,900002,43514.19,478350,900002,900002,900002,900002,13585,900002,900002,478345,139956.5,900002,900002,900002,16591.5,483857,10043.83,166727.2,900002,478345,0,0,0,0,126215.32,0,0,0,0,0,13314.34,0,0,0,181014.15,0,0,0,12301.77,0,5768.84,188790.52,0,0,1,1,1,1,0.7736,0.5315,1,1,1,1,0.2264,1,1,0.5315,0.933,1,1,1,0.0737,0.5376,0.067,0.9263,1,0.5315,0,0,0,0,15,1,0,0,0,0,16,0,0,1,6,0,0,0,5,1,6,4,0,1,0,0,0,0,203775,421652,0,0,0,0,696227,0,0,421657,60263,0,0,0,833636,416145,839739,66366,0,421657,0,0,0,0,13585,421652,0,0,0,0,43514.19,0,0,421657,10043.83,0,0,0,166727.2,416145,139956.5,16591.5,0,421657,0,0,0,0,13314.34,0,0,0,0,0,126215.32,0,0,0,5768.84,0,0,0,188790.52,0,181014.15,12301.77,0,0,0,0,0,0,0.2264,0.4685,0,0,0,0,0.7736,0,0,0.4685,0.067,0,0,0,0.9263,0.4624,0.933,0.0737,0,0.4685
D23_37_No focal subject.cd.res,1,1,1,1,21,1,1,1,1,1,20,1,1,2,26,1,1,1,12,1,23,11,1,2,900002,900002,900002,900002,622404,701328,900002,900002,900002,900002,277598,900002,900002,209586,649822,900002,900002,900002,623048,900002,250180,286122,900002,209586,900002,900002,900002,900002,29638.29,701328,900002,900002,900002,900002,13879.9,900002,900002,104793,24993.15,900002,900002,900002,51920.67,900002,10877.39,26011.09,900002,104793,0,0,0,0,38120.6,0,0,0,0,0,10387.86,0,0,148199.68,20942.63,0,0,0,56059.25,0,10687.12,24761.17,0,148199.68,1,1,1,1,0.6916,0.7793,1,1,1,1,0.3084,1,1,0.2329,0.722,1,1,1,0.6923,1,0.278,0.3179,1,0.2329,0,0,0,0,20,1,0,0,0,0,21,0,0,2,25,0,0,0,11,0,24,11,0,2,0,0,0,0,277598,198674,0,0,0,0,622404,0,0,690416,250180,0,0,0,276954,0,649822,613880,0,690416,0,0,0,0,13879.9,198674,0,0,0,0,29638.29,0,0,345208,10007.2,0,0,0,25177.64,0,27075.92,55807.27,0,345208,0,0,0,0,10387.86,0,0,0,0,0,38120.6,0,0,206462.45,10666.16,0,0,0,24209.35,0,20442.3,57074.58,0,206462.45,0,0,0,0,0.3084,0.2207,0,0,0,0,0.6916,0,0,0.7671,0.278,0,0,0,0.3077,0,0.722,0.6821,0,0.7671
D24_45_No focal subject.cd.res,1,1,1,1,32,1,1,1,1,1,31,1,1,1,25,1,1,1,6,1,25,5,1,1,900002,900002,900002,48418,610339,48411,900002,900002,900002,900002,289663,900002,900002,900002,743945,900002,900002,900002,521649,900002,156057,615462,900002,900002,900002,900002,900002,48418,19073.09,48411,900002,900002,900002,900002,9343.97,900002,900002,900002,29757.8,900002,900002,900002,86941.5,900002,6242.28,123092.4,900002,900002,0,0,0,0,22014.24,0,0,0,0,0,7227.51,0,0,0,38100.97,0,0,0,121433.27,0,3987.8,132984.9,0,0,1,1,1,0.0538,0.6782,0.0538,1,1,1,1,0.3218,1,1,1,0.8266,1,1,1,0.5796,1,0.1734,0.6838,1,1,0,0,0,1,31,1,0,0,0,0,32,0,0,0,25,0,0,0,5,0,25,5,0,0,0,0,0,851584,289663,851591,0,0,0,0,610339,0,0,0,156057,0,0,0,378353,0,743945,284540,0,0,0,0,0,851584,9343.97,851591,0,0,0,0,19073.09,0,0,0,6242.28,0,0,0,75670.6,0,29757.8,56908,0,0,0,0,0,0,7227.51,0,0,0,0,0,22014.24,0,0,0,3987.8,0,0,0,53735.32,0,38100.97,108016.04,0,0,0,0,0,0.9462,0.3218,0.9462,0,0,0,0,0.6782,0,0,0,0.1734,0,0,0,0.4204,0,0.8266,0.3162,0,0
D31_50_No focal subject.cd.res,1,1,1,1,6,1,1,1,1,1,5,1,1,1,19,1,1,1,6,1,19,6,1,1,900002,900002,900002,900002,835508,819948,900002,900002,900002,900002,64494,900002,900002,817649,687107,900002,900002,900002,743340,900002,212895,156662,900002,818399,900002,900002,900002,900002,139251.33,819948,900002,900002,900002,900002,12898.8,900002,900002,817649,36163.53,900002,900002,900002,123890,900002,11205,26110.33,900002,818399,0,0,0,0,175497.38,0,0,0,0,0,11706.78,0,0,0,68753.06,0,0,0,134665.78,0,9723.6,38939.66,0,0,1,1,1,1,0.9283,0.9111,1,1,1,1,0.0717,1,1,0.9085,0.7635,1,1,1,0.8259,1,0.2365,0.1741,1,0.9093,0,0,0,0,5,1,0,0,0,0,6,0,0,1,19,0,0,0,6,0,19,6,0,1,0,0,0,0,64494,80054,0,0,0,0,835508,0,0,82353,212895,0,0,0,156662,0,687107,743340,0,81603,0,0,0,0,12898.8,80054,0,0,0,0,139251.33,0,0,82353,11205,0,0,0,26110.33,0,36163.53,123890,0,81603,0,0,0,0,11706.78,0,0,0,0,0,175497.38,0,0,0,9723.6,0,0,0,38939.66,0,68753.06,134665.78,0,0,0,0,0,0,0.0717,0.0889,0,0,0,0,0.9283,0,0,0.0915,0.2365,0,0,0,0.1741,0,0.7635,0.8259,0,0.0907
D31_51_No focal subject.cd.res,1,1,1,1,5,1,1,1,1,1,5,1,1,1,3,1,1,1,2,1,2,2,1,1,900002,900002,900002,900002,684689,900002,900002,900002,900002,900002,215313,900002,900002,900002,866061,900002,900002,900002,57093,900002,33941,842909,900002,900002,900002,900002,900002,900002,136937.8,900002,900002,900002,900002,900002,43062.6,900002,900002,900002,288687,900002,900002,900002,28546.5,900002,16970.5,421454.5,900002,900002,0,0,0,0,91793.32,0,0,0,0,0,48328.5,0,0,0,236282.65,0,0,0,15333.61,0,1037.33,74668.35,0,0,1,1,1,1,0.7608,1,1,1,1,1,0.2392,1,1,1,0.9623,1,1,1,0.0634,1,0.0377,0.9366,1,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,3,2,0,0,0,0,0,0,215313,0,0,0,0,0,684689,0,0,0,33941,0,0,0,842909,0,866061,57093,0,0,0,0,0,0,43062.6,0,0,0,0,0,136937.8,0,0,0,16970.5,0,0,0,421454.5,0,288687,28546.5,0,0,0,0,0,0,48328.5,0,0,0,0,0,91793.32,0,0,0,1037.33,0,0,0,74668.35,0,236282.65,15333.61,0,0,0,0,0,0,0.2392,0,0,0,0,0,0.7608,0,0,0,0.0377,0,0,0,0.9366,0,0.9623,0.0634,0,0
D33_63_No focal subject.cd.res,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,900002,900002,900002,900002,886285,900002,900002,900002,900002,900002,13717,900002,900002,900002,884598,900002,900002,900002,15404,900002,15404,900002,900002,900002,900002,900002,900002,900002,443142.5,900002,900002,900002,900002,900002,13717,900002,900002,900002,884598,900002,900002,900002,15404,900002,15404,900002,900002,900002,0,0,0,0,281014.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.9848,1,1,1,1,1,0.0152,1,1,1,0.9829,1,1,1,0.0171,1,0.0171,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,13717,0,0,0,0,0,886285,0,0,0,15404,0,0,0,884598,0,884598,0,0,0,0,0,0,0,13717,0,0,0,0,0,443142.5,0,0,0,15404,0,0,0,884598,0,884598,0,0,0,0,0,0,0,0,0,0,0,0,0,281014.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0.9848,0,0,0,0.0171,0,0,0,0.9829,0,0.9829,0,0,0
D34_67_No focal subject.cd.res,1,1,1,1,19,5,1,1,3,1,18,3,1,5,14,2,1,1,1,1,14,1,1,5,900002,900002,900002,900002,589189,26395,900002,900002,831833,900002,310813,68169,900002,0,576484,12652,900002,900002,900002,36410,323518,900002,900002,0,900002,900002,900002,900002,31009.95,5279,900002,900002,277277.67,900002,17267.39,22723,900002,0,41177.43,6326,900002,900002,900002,36410,23108.43,900002,900002,0,0,0,0,0,41036.55,11804.2,0,0,447970.93,0,19417.9,18293.26,0,0,36992.72,8946.31,0,0,0,0,18243.77,0,0,0,1,1,1,1,0.6547,0.0293,1,1,0.9243,1,0.3453,0.0757,1,0,0.6405,0.0141,1,1,1,0.0405,0.3595,1,1,0,0,0,0,0,19,5,0,0,3,0,18,3,0,6,14,2,0,0,0,1,14,0,0,6,0,0,0,0,310813,873607,0,0,68169,0,589189,831833,0,900002,323518,887350,0,0,0,863592,576484,0,0,900002,0,0,0,0,16358.58,174721.4,0,0,22723,0,32732.72,277277.67,0,150000.33,23108.43,443675,0,0,0,863592,41177.43,0,0,150000.33,0,0,0,0,19282.11,273034.05,0,0,18293.26,0,41513.23,447970.93,0,219683.58,18243.77,609429.88,0,0,0,0,36992.72,0,0,219683.58,0,0,0,0,0.3453,0.9707,0,0,0.0757,0,0.6547,0.9243,0,1,0.3595,0.9859,0,0,0,0.9595,0.6405,0,0,1
D34_68_No focal subject.cd.res,1,1,1,1,9,2,1,1,1,1,8,1,1,2,17,1,1,1,3,1,16,3,1,1,900002,340361,900002,900002,777735,358228,900002,900002,900002,900002,122267,900002,370239,893997,706859,900002,900002,900002,674323,900002,193143,225679,900002,900002,900002,340361,900002,900002,86415,179114,900002,900002,900002,900002,15283.38,900002,370239,446998.5,41579.94,900002,900002,900002,224774.33,900002,12071.44,75226.33,900002,900002,0,0,0,0,78152.02,253305.45,0,0,0,0,14241.8,0,0,117046.68,38757.56,0,0,0,286657.71,0,10510.52,70154.97,0,0,1,0.3782,1,1,0.8641,0.398,1,1,1,1,0.1359,1,0.4114,0.9933,0.7854,1,1,1,0.7492,1,0.2146,0.2508,1,1,0,1,0,0,8,2,0,0,0,0,9,0,1,1,16,0,0,0,3,0,17,3,0,0,0,559641,0,0,122267,541774,0,0,0,0,777735,0,529763,6005,193143,0,0,0,225679,0,706859,674323,0,0,0,559641,0,0,15283.38,270887,0,0,0,0,86415,0,529763,6005,12071.44,0,0,0,75226.33,0,41579.94,224774.33,0,0,0,0,0,0,14241.8,366817.3,0,0,0,0,78152.02,0,0,0,10510.52,0,0,0,70154.97,0,38757.56,286657.71,0,0,0,0.6218,0,0,0.1359,0.602,0,0,0,0,0.8641,0,0.5886,0.0067,0.2146,0,0,0,0.2508,0,0.7854,0.7492,0,0
D34_70_No focal subject.cd.res,1,1,1,1,16,2,1,1,2,1,16,2,1,14,41,1,1,1,1,1,39,1,1,14,900002,381253,900002,900002,627260,432313,900002,900002,615589,900002,272742,284413,900002,2659,299643,900002,900002,900002,900002,122999,600359,900002,900002,2659,900002,381253,900002,900002,39203.75,216156.5,900002,900002,307794.5,900002,17046.38,142206.5,900002,189.93,7308.37,900002,900002,900002,900002,122999,15393.82,900002,900002,189.93,0,0,0,0,47577.56,305691.45,0,0,421866.27,0,27239.63,75487.18,0,710.65,7973.94,0,0,0,0,0,19331.77,0,0,710.65,1,0.4236,1,1,0.697,0.4803,1,1,0.684,1,0.303,0.316,1,0.003,0.3329,1,1,1,1,0.1367,0.6671,1,1,0.003,0,1,0,0,16,2,0,0,2,0,16,2,0,14,42,0,0,0,0,1,38,0,0,14,0,518749,0,0,272742,467689,0,0,284413,0,627260,615589,0,897343,600359,0,0,0,0,777003,299643,0,0,897343,0,518749,0,0,17046.38,233844.5,0,0,142206.5,0,39203.75,307794.5,0,64095.93,14294.26,0,0,0,0,777003,7885.34,0,0,64095.93,0,0,0,0,27239.63,132902.84,0,0,75487.18,0,47577.56,421866.27,0,55983.02,14347.33,0,0,0,0,0,8004.16,0,0,55983.02,0,0.5764,0,0,0.303,0.5197,0,0,0.316,0,0.697,0.684,0,0.997,0.6671,0,0,0,0,0.8633,0.3329,0,0,0.997
A11_4_No focal subject.cd.res,1,1,1,1,20,6,1,1,4,1,19,3,1,4,28,1,1,1,2,3,28,1,1,4,900003,900003,900003,900003,766996,332699,900003,900003,881274,900003,133007,419259,900003,442059,655694,900003,900003,900003,877963,444811,244462,818199,900003,442561,900003,900003,900003,900003,38349.8,55449.83,900003,900003,220318.5,900003,7000.37,139753,900003,110514.75,23417.64,900003,900003,900003,438981.5,148270.33,8730.79,818199,900003,110640.25,0,0,0,0,48305.49,135823.8,0,0,223776.77,0,5257.23,228657.48,0,221029.5,23996.72,0,0,0,505125.26,256811.75,7124.44,0,0,221280.5,1,1,1,1,0.8522,0.3697,1,1,0.9792,1,0.1478,0.4658,1,0.4912,0.7285,1,1,1,0.9755,0.4942,0.2716,0.9091,1,0.4917,0,0,0,0,19,6,0,0,3,0,20,3,0,4,28,0,0,0,1,3,27,1,0,4,0,0,0,0,133007,567304,0,0,18729,0,766996,480744,0,457944,244309,0,0,0,22040,455192,655541,81804,0,457442,0,0,0,0,7000.37,94550.67,0,0,6243,0,38349.8,160248,0,114486,8725.32,0,0,0,22040,151730.67,24279.3,81804,0,114360.5,0,0,0,0,5257.23,166834.02,0,0,3011.64,0,48305.49,231221.26,0,133601.3,7125.77,0,0,0,0,157634.04,24008.37,0,0,133537.58,0,0,0,0,0.1478,0.6303,0,0,0.0208,0,0.8522,0.5342,0,0.5088,0.2715,0,0,0,0.0245,0.5058,0.7284,0.0909,0,0.5083
A12_10_No focal subject.cd.res,1,1,2,1,19,6,1,1,2,1,18,1,1,7,25,1,1,1,10,1,25,9,1,7,900003,589718,590220,181559,751909,181559,900003,900003,890984,599724,148094,561684,900003,165543,737167,900003,900003,900003,397376,551929,162836,502627,900003,165543,900003,589718,295110,181559,39574.16,30259.83,900003,900003,445492,599724,8227.44,561684,900003,23649,29486.68,900003,900003,900003,39737.6,551929,6513.44,55847.44,900003,23649,0,0,417348.56,0,43023,74121.15,0,0,151565.51,0,7810.83,0,0,62569.37,53780.56,0,0,0,46492.39,0,4741.87,84209.08,0,62569.37,1,0.6552,0.6558,0.2017,0.8355,0.2017,1,1,0.99,0.6664,0.1645,0.6241,1,0.1839,0.8191,1,1,1,0.4415,0.6133,0.1809,0.5585,1,0.1839,0,1,2,1,18,6,0,0,1,1,19,1,0,7,25,0,0,0,10,1,25,9,0,7,0,310285,309783,718444,148094,718444,0,0,9019,300279,751909,338319,0,734460,162836,0,0,0,502627,348074,737167,397376,0,734460,0,310285,154891.5,718444,8227.44,119740.67,0,0,9019,300279,39574.16,338319,0,104922.86,6513.44,0,0,0,50262.7,348074,29486.68,44152.89,0,104922.86,0,0,193944.54,0,7810.83,156783.87,0,0,0,0,43023,0,0,147754.44,4741.87,0,0,0,81208.8,0,53780.56,47036.36,0,147754.44,0,0.3448,0.3442,0.7983,0.1645,0.7983,0,0,0.01,0.3336,0.8355,0.3759,0,0.8161,0.1809,0,0,0,0.5585,0.3867,0.8191,0.4415,0,0.8161
A12_7_No focal subject.cd.res,1,2,1,1,23,1,1,1,2,1,22,1,1,1,53,1,1,1,12,1,51,11,1,1,900003,68438,900003,900003,599135,269890,900003,900003,897534,546020,300868,234351,900003,542072,535157,900003,900003,900003,613496,900003,364846,310436,900003,542072,900003,34219,900003,900003,26049.35,269890,900003,900003,448767,546020,13675.82,234351,900003,542072,10097.3,900003,900003,900003,51124.67,900003,7153.84,28221.45,900003,542072,0,48392.97,0,0,21450.46,0,0,0,306721.71,0,12554.76,0,0,0,10973.51,0,0,0,58808.5,0,6512.84,19081.19,0,0,1,0.076,1,1,0.6657,0.2999,1,1,0.9973,0.6067,0.3343,0.2604,1,0.6023,0.5946,1,1,1,0.6817,1,0.4054,0.3449,1,0.6023,0,2,0,0,22,1,0,0,1,1,23,1,0,1,54,0,0,0,11,0,50,11,0,1,0,831565,0,0,300868,630113,0,0,2469,353983,599135,665652,0,357931,364846,0,0,0,286507,0,535157,589567,0,357931,0,415782.5,0,0,13675.82,630113,0,0,2469,353983,26049.35,665652,0,357931,6756.41,0,0,0,26046.09,0,10703.14,53597,0,357931,0,183486.43,0,0,12554.76,0,0,0,0,0,21450.46,0,0,0,5878.68,0,0,0,18361.94,0,11007.9,61021.28,0,0,0,0.924,0,0,0.3343,0.7001,0,0,0.0027,0.3933,0.6657,0.7396,0,0.3977,0.4054,0,0,0,0.3183,0,0.5946,0.6551,0,0.3977
A12_8_No focal subject.cd.res,1,1,2,1,40,2,1,1,3,1,39,2,1,4,32,2,1,1,4,2,32,3,1,4,900003,270892,164538,900003,606571,271648,900003,900003,892719,900003,293432,258665,900003,253123,311903,758624,900003,384003,751400,346464,588100,174288,900003,253123,900003,270892,82269,900003,15164.28,135824,900003,900003,297573,900003,7523.9,129332.5,900003,63280.75,9746.97,379312,900003,384003,187850,173232,18378.12,58096,900003,63280.75,0,0,116345.94,0,16865.96,192084.14,0,0,222140.63,0,5060.56,174002.72,0,126561.5,18096.82,536428.17,0,0,251596.64,244987.04,21694.76,57447.59,0,126561.5,1,0.301,0.1828,1,0.674,0.3018,1,1,0.9919,1,0.326,0.2874,1,0.2812,0.3466,0.8429,1,0.4267,0.8349,0.385,0.6534,0.1937,1,0.2812,0,1,2,0,39,2,0,0,2,0,40,2,0,4,32,2,0,1,3,2,32,3,0,4,0,629111,735465,0,293432,628355,0,0,7284,0,606571,641338,0,646880,588100,141379,0,516000,148603,553539,311903,725715,0,646880,0,629111,367732.5,0,7523.9,314177.5,0,0,3642,0,15164.28,320669,0,161720,18378.12,70689.5,0,516000,49534.33,276769.5,9746.97,241905,0,161720,0,0,368578.7,0,5060.56,176404.05,0,0,3750.49,0,16865.96,309018.39,0,157606.07,21694.76,28922.79,0,0,44299.43,238169.83,18096.82,278243.86,0,157576.34,0,0.699,0.8172,0,0.326,0.6982,0,0,0.0081,0,0.674,0.7126,0,0.7188,0.6534,0.1571,0,0.5733,0.1651,0.615,0.3466,0.8063,0,0.7188
A12_9_No focal subject.cd.res,1,1,1,1,27,6,1,1,3,2,25,2,1,5,39,1,1,1,8,1,38,8,1,5,900003,900003,432008,900003,613551,197568,900003,900003,893243,195064,286452,210338,900003,193124,686484,460326,900003,900003,535047,206584,213519,364956,900003,193124,900003,900003,432008,900003,22724.11,32928,900003,900003,297747.67,97532,11458.08,105169,900003,38624.8,17602.15,460326,900003,900003,66880.88,206584,5618.92,45619.5,900003,38624.8,0,0,0,0,45159.65,80656.8,0,0,153989.15,137931.08,8707.35,143768.95,0,86367.68,25766.36,0,0,0,78456.12,0,3904.41,43347.39,0,86367.68,1,1,0.48,1,0.6817,0.2195,1,1,0.9925,0.2167,0.3183,0.2337,1,0.2146,0.7628,0.5115,1,1,0.5945,0.2295,0.2372,0.4055,1,0.2146,0,0,1,0,26,6,0,0,2,2,26,2,0,5,38,1,0,0,8,1,39,8,0,5,0,0,467995,0,286452,702435,0,0,6760,704939,613551,689665,0,706879,213519,439677,0,0,364956,693419,686484,535047,0,706879,0,0,467995,0,11017.38,117072.5,0,0,3380,352469.5,23598.12,344832.5,0,141375.8,5618.92,439677,0,0,45619.5,693419,17602.15,66880.88,0,141375.8,0,0,0,0,8082.62,138760.06,0,0,182.43,171807.86,45820.52,184725.28,0,145405.19,3904.41,0,0,0,43347.39,0,25766.36,78456.12,0,145405.19,0,0,0.52,0,0.3183,0.7805,0,0,0.0075,0.7833,0.6817,0.7663,0,0.7854,0.2372,0.4885,0,0,0.4055,0.7705,0.7628,0.5945,0,0.7854
A13_14_No focal subject.cd.res,1,1,1,1,16,1,1,1,2,1,15,1,1,2,19,1,1,1,2,1,18,1,1,2,900003,900003,900003,900003,745612,900003,900003,900003,897749,900003,154391,737358,900003,512646,680768,465834,900003,900003,859232,742640,219235,601474,900003,512646,900003,900003,900003,900003,46600.75,900003,900003,900003,448874.5,900003,10292.73,737358,900003,256323,35829.89,465834,900003,900003,429616,742640,12179.72,601474,900003,256323,0,0,0,0,35392.7,0,0,0,404789.64,0,6398.89,0,0,362495.46,41730.81,0,0,0,185385.01,0,11670.35,0,0,362495.46,1,1,1,1,0.8285,1,1,1,0.9975,1,0.1715,0.8193,1,0.5696,0.7564,0.5176,1,1,0.9547,0.8252,0.2436,0.6683,1,0.5696,0,0,0,0,15,0,0,0,1,0,16,1,0,2,18,1,0,0,1,1,19,1,0,2,0,0,0,0,154391,0,0,0,2254,0,745612,162645,0,387357,219235,434169,0,0,40771,157363,680768,298529,0,387357,0,0,0,0,10292.73,0,0,0,2254,0,46600.75,162645,0,193678.5,12179.72,434169,0,0,40771,157363,35829.89,298529,0,193678.5,0,0,0,0,6398.89,0,0,0,0,0,35392.7,0,0,42825.92,11670.35,0,0,0,0,0,41730.81,0,0,42825.92,0,0,0,0,0.1715,0,0,0,0.0025,0,0.8285,0.1807,0,0.4304,0.2436,0.4824,0,0,0.0453,0.1748,0.7564,0.3317,0,0.4304
A13_16_No focal subject.cd.res,1,1,1,1,9,1,1,1,4,1,8,4,1,3,25,1,1,1,4,1,24,3,1,3,900003,900003,900003,900003,801610,4874,900003,900003,168641,900003,98393,731362,900003,4127,714851,578959,900003,900003,818434,900003,185308,83477,900003,4127,900003,900003,900003,900003,89067.78,4874,900003,900003,42160.25,900003,12299.12,182840.5,900003,1375.67,28594.04,578959,900003,900003,204608.5,900003,7721.17,27825.67,900003,1375.67,0,0,0,0,110991.97,0,0,0,56498.87,0,7291.91,194107.5,0,2382.72,27740.49,0,0,0,248788.56,0,5456.04,21526.5,0,2382.72,1,1,1,1,0.8907,0.0054,1,1,0.1874,1,0.1093,0.8126,1,0.0046,0.7943,0.6433,1,1,0.9094,1,0.2059,0.0928,1,0.0046,0,0,0,0,9,1,0,0,4,0,8,4,0,3,24,1,0,0,3,0,24,3,0,3,0,0,0,0,98393,895129,0,0,731362,0,801610,168641,0,895876,185152,321044,0,0,81569,0,714695,816526,0,895876,0,0,0,0,10932.56,895129,0,0,182840.5,0,100201.25,42160.25,0,298625.33,7714.67,321044,0,0,27189.67,0,29778.96,272175.33,0,298625.33,0,0,0,0,6192.53,0,0,0,194107.5,0,113155.42,56498.87,0,164849.13,5463.35,0,0,0,22620.2,0,27683.31,255835.8,0,164849.13,0,0,0,0,0.1093,0.9946,0,0,0.8126,0,0.8907,0.1874,0,0.9954,0.2057,0.3567,0,0,0.0906,0,0.7941,0.9072,0,0.9954
A13_18_No focal subject.cd.res,4,1,1,1,25,9,1,1,6,1,24,5,1,15,8,1,1,1,5,1,7,6,1,15,29899,900003,900003,900003,597750,29405,900003,900003,852161,453590,302253,75279,900003,29650,791704,900003,900003,900003,139955,900003,108299,760048,900003,29650,7474.75,900003,900003,900003,23910,3267.22,900003,900003,142026.83,453590,12593.88,15055.8,900003,1976.67,98963,900003,900003,900003,27991,900003,15471.29,126674.67,900003,1976.67,14949.5,0,0,0,20586.74,9801.67,0,0,85358.15,0,8684.66,11272.93,0,7655.6,118063.88,0,0,0,37579.7,0,16113.29,112896.79,0,7655.6,0.0332,1,1,1,0.6642,0.0327,1,1,0.9468,0.504,0.3358,0.0836,1,0.0329,0.8797,1,1,1,0.1555,1,0.1203,0.8445,1,0.0329,4,0,0,0,24,9,0,0,5,1,25,5,0,15,7,0,0,0,6,0,8,5,0,15,870104,0,0,0,302253,870598,0,0,47842,446413,597750,824724,0,870353,108299,0,0,0,760048,0,791704,139955,0,870353,217526,0,0,0,12593.88,96733.11,0,0,9568.4,446413,23910,164944.8,0,58023.53,15471.29,0,0,0,126674.67,0,98963,27991,0,58023.53,422280.28,0,0,0,8684.66,86992.73,0,0,7069.33,0,20586.74,71890.66,0,64430.18,16113.29,0,0,0,112896.79,0,118063.88,37579.7,0,64430.18,0.9668,0,0,0,0.3358,0.9673,0,0,0.0532,0.496,0.6642,0.9164,0,0.9671,0.1203,0,0,0,0.8445,0,0.8797,0.1555,0,0.9671
A21_28_No focal subject.cd.res,1,1,1,1,9,2,1,1,2,1,7,1,1,4,14,1,1,1,4,1,14,3,1,4,900003,900003,900003,900003,829629,594718,900003,900003,697067,805193,70374,690068,900003,484124,655615,900003,900003,900003,404761,580492,244388,511883,900003,484124,900003,900003,900003,900003,92181,297359,900003,900003,348533.5,805193,10053.43,690068,900003,121031,46829.64,900003,900003,900003,101190.25,580492,17456.29,170627.67,900003,121031,0,0,0,0,149529.67,420529.13,0,0,196007.88,0,8936.56,0,0,242062,73957.84,0,0,0,88597.35,0,20564.11,90919.46,0,242062,1,1,1,1,0.9218,0.6608,1,1,0.7745,0.8947,0.0782,0.7667,1,0.5379,0.7285,1,1,1,0.4497,0.645,0.2715,0.5688,1,0.5379,0,0,0,0,8,2,0,0,1,1,8,1,0,4,14,0,0,0,3,1,14,3,0,4,0,0,0,0,70374,305285,0,0,202936,94810,829629,209935,0,415879,244388,0,0,0,495242,319511,655615,388120,0,415879,0,0,0,0,8796.75,152642.5,0,0,202936,94810,103703.62,209935,0,103969.75,17456.29,0,0,0,165080.67,319511,46829.64,129373.33,0,103969.75,0,0,0,0,7989.4,64732.09,0,0,0,0,155523.76,0,0,74069.67,20564.11,0,0,0,100503.22,0,73957.84,83716.89,0,74069.67,0,0,0,0,0.0782,0.3392,0,0,0.2255,0.1053,0.9218,0.2333,0,0.4621,0.2715,0,0,0,0.5503,0.355,0.7285,0.4312,0,0.4621
